id,title,parent,parentLabel,cluster,clusterLabel,clusterDefault,kwEvidence,source,track,hidden
cite_momsgan_mode_collapse_based_degradation_,MoMSGAN: Mode Collapse based Degradation Agnostic Multi-Scale Super-Resolution of Medical ,2,Image Super-Resolution,35,Superresolution & Medical & Musculoskeletal,med,-,cluster,med,
cite_enhancing_mr_image_superresolution_with_,Enhancing MR image super-resolution with a multi-head attention network: capturing high-di,2,Image Super-Resolution,44,Superresolution & Attention & Single,ai,-,cluster,ai,HIDE
cite_multiscale_and_multicontrast_magnetic_re,Multi-Scale and Multi-Contrast Magnetic Resonance Image Super-Resolution Reconstruction,2,Image Super-Resolution,38,Superresolution & Simultaneous & Brain,med,MED,kw:MED,med,
cite_reconstruction_of_structured_illuminatio,Reconstruction of structured illumination microscopy for live imaging in low light with li,7,CT Reconstruction Foundations,13,Survey & Phase & Recovery,ct,-,cluster,ct,
cite_deep_sbp_20_a_physicsdriven_generation_c,Deep SBP+ 2.0: a physics-driven generation capability enhanced framework to reconstruct a ,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,-,cluster,ai,HIDE
cite_dbtsr_a_ushaped_adaptive_sparse_transfor,DBTSR: A U-shaped adaptive sparse transformer for single remote sensing image super-resolu,2,Image Super-Resolution,34,Superresolution & Transformer & Remote,ai,GENCV+AIFND,kw:GENCV,ai,HIDE
cite_superresolution_reconstruction_of_format,Super-Resolution Reconstruction of Formation MicroScanner Images Based on the SRGAN Algori,2,Image Super-Resolution,37,Superresolution & Diffusion & Probabilistic,ai,-,cluster,ai,HIDE
cite_medical_ct_image_superresolution_algorit,Medical CT Image Super-resolution Algorithm based on GAN,2,Image Super-Resolution,48,Superresolution & Generative & Adversarial,ai,CT+AIFND,kw:CT,both,
cite_proposing_a_novel_cascade_ensemble_super,Proposing a novel Cascade Ensemble Super Resolution Generative Adversarial Network (CESR-G,2,Image Super-Resolution,49,Superresolution & Generative & Adversarial,ai,AIFND,cluster,ai,HIDE
cite_improvement_of_signal_and_noise_performa,Improvement of signal and noise performance using single image super-resolution based on d,2,Image Super-Resolution,42,Superresolution & Application & Chest,med,CT,kw:CT,both,
cite_super_resolution_reconstruction_of_ct_im,Super resolution reconstruction of CT images based on multi-scale attention mechanism,2,Image Super-Resolution,44,Superresolution & Attention & Single,ai,CT+AIFND,kw:CT,ct,
cite_elevating_chest_xray_image_superresoluti,Elevating Chest X-ray Image Super-Resolution with Residual Network Enhancement,2,Image Super-Resolution,38,Superresolution & Simultaneous & Brain,med,-,cluster,med,
cite_a_lightweight_lowdose_pet_image_superres,A Lightweight Low-dose PET Image Super-resolution ReconstructionMethod based on Convolutio,4,Clinical CT Denoising & DL Reconstruction,4,Deeppet & Encoderdecoder & Directly,med,CT+MED,kw:CT,both,
cite_xray_image_superresolution_reconstructio,X-ray image super-resolution reconstruction based on a multiple distillation feedback netw,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_xray_medical_image_superresolution_via_s,X‐Ray medical image super‐resolution via self‐organization neural networks and geometric d,2,Image Super-Resolution,35,Superresolution & Medical & Musculoskeletal,med,-,cluster,med,
cite_a_novel_deep_unsupervised_approach_for_s,A novel deep unsupervised approach for super-resolution of remote sensing hyperspectral im,2,Image Super-Resolution,10,Hyperspectral & Superresolution & Sparse,ai,GENCV+AIFND,kw:GENCV,ai,HIDE
cite_chest_xray_image_superresolution_via_dee,Chest X-ray Image Super-Resolution via Deep Contrast Consistent Feature Network,2,Image Super-Resolution,38,Superresolution & Simultaneous & Brain,med,-,cluster,med,
cite_a_systematic_study_of_superresolution_ge,A Systematic Study of Super-Resolution Generative Adversarial Networks: Review,2,Image Super-Resolution,49,Superresolution & Generative & Adversarial,ai,AIFND,cluster,ai,HIDE
cite_hybrid_transformerconv_autoencoder_for_e,Hybrid Transformer-Conv Autoencoder for Enhanced Denoising of Noisy Chest X-Ray Images,4,Clinical CT Denoising & DL Reconstruction,28,Denoising & Lowdose & Noise,both,AIFND,cluster,both,
cite_a_comparable_study_of_cnnbased_single_im,A Comparable Study of CNN-Based Single Image Super-Resolution for Space-Based Imaging Sens,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_image_superresolution_reconstruction_bas_2,Image super-resolution reconstruction based on generative adversarial network model with f,2,Image Super-Resolution,49,Superresolution & Generative & Adversarial,ai,AIFND,cluster,ai,HIDE
cite_single_image_superresolution_reconstruct_2,Single image super-resolution reconstruction based on fusion of internal and external feat,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_frequency_separationbased_multiscale_cas,Frequency separation-based multi-scale cascading residual block network for image super re,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_image_superresolution_techniques_based_o,Image Super-Resolution Techniques based on Machine Learning: Comparative Review,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_superresolution_reconstruction_of_ultras,Super-resolution reconstruction of ultrasound image using a modified diffusion model,2,Image Super-Resolution,37,Superresolution & Diffusion & Probabilistic,ai,MED+AIFND,kw:MED,med,
cite_enhancing_medical_imaging_resolution_exp,Enhancing Medical Imaging Resolution: Exploring SRGAN for High-Quality Medical Image Recon,2,Image Super-Resolution,48,Superresolution & Generative & Adversarial,ai,-,cluster,ai,HIDE
cite_a_conceptbased_review_on_generative_adve,A Concept-Based Review on Generative Adversarial Network for Generating Super Resolution M,2,Image Super-Resolution,48,Superresolution & Generative & Adversarial,ai,AIFND,cluster,ai,HIDE
cite_postprocessing_denoising_of_lowdose_ct_i,Post-processing denoising of low-dose CT images based on GAN network,1,Deep Learning & Generative Models,11,Generative & Adversarial & Lowdose,both,CT+AIFND,kw:CT,both,
cite_mgformer_superresolution_reconstruction_,MGFormer: Super-Resolution Reconstruction of Retinal OCT Images Based on a Multi-Granulari,2,Image Super-Resolution,34,Superresolution & Transformer & Remote,ai,AIFND,cluster,ai,HIDE
cite_ugdtsr_uncertaintyguided_diffusion_trans,UGDT-SR: Uncertainty-Guided Diffusion Transformer for Ultrasound Image Super-Resolution,2,Image Super-Resolution,34,Superresolution & Transformer & Remote,ai,MED+AIFND,kw:MED,med,
cite_imageimage_domain_adaptation_with_preser,Image-Image Domain Adaptation with Preserved Self-Similarity and Domain-Dissimilarity for ,1,Deep Learning & Generative Models,31,Adversarial & Diffusion & Unpaired,ai,-,cluster,ai,HIDE
cite_image_blind_denoising_with_generative_ad,Image Blind Denoising with Generative Adversarial Network Based Noise Modeling,1,Deep Learning & Generative Models,52,Denoising & Noise & Denoiser,split,AIFND,embed(0.43),both,
cite_dreambooth_fine_tuning_texttoimage_diffu,DreamBooth: Fine Tuning Text-to-Image Diffusion Models for Subject-Driven Generation,1,Deep Learning & Generative Models,31,Adversarial & Diffusion & Unpaired,ai,-,cluster,ai,HIDE
cite_latentnerf_for_shapeguided_generation_of,Latent-NeRF for Shape-Guided Generation of 3D Shapes and Textures,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,AIFND,cluster,ai,HIDE
cite_denoising_diffusion_probabilistic_models,Denoising diffusion probabilistic models for 3D medical image generation,1,Deep Learning & Generative Models,53,Diffusion & Denoising & Probabilistic,split,-,embed(0.51),both,
cite_ddfm_denoising_diffusion_model_for_multi,DDFM: Denoising Diffusion Model for Multi-Modality Image Fusion,1,Deep Learning & Generative Models,52,Denoising & Noise & Denoiser,split,AIFND,embed(0.41),both,
cite_instructnerf2nerf_editing_3d_scenes_with,Instruct-NeRF2NeRF: Editing 3D Scenes with Instructions,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,-,cluster,ai,HIDE
cite_highresolution_image_reconstruction_with,High-resolution image reconstruction with latent diffusion models from human brain activit,5,Optimization & Compressed Sensing,5,Diffusion & Scorebased & Accelerated,med,-,cluster,med,
cite_inverse_design_of_nonlinear_mechanical_m,Inverse design of nonlinear mechanical metamaterials via video denoising diffusion models,1,Deep Learning & Generative Models,53,Diffusion & Denoising & Probabilistic,split,-,embed(0.30),ai,HIDE
cite_smartbrush_text_and_shape_guided_object_,SmartBrush: Text and Shape Guided Object Inpainting with Diffusion Model,1,Deep Learning & Generative Models,31,Adversarial & Diffusion & Unpaired,ai,AIFND,cluster,ai,HIDE
cite_a_multimodal_comparison_of_latent_denois,A multimodal comparison of latent denoising diffusion probabilistic models and generative ,1,Deep Learning & Generative Models,12,Adversarial & Medical & Generative,both,AIFND,cluster,both,
cite_unetr_delving_into_efficient_and_accurat,UNETR++: Delving Into Efficient and Accurate 3D Medical Image Segmentation,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,-,cluster,ai,HIDE
cite_nnunet_revisited_a_call_for_rigorous_val,nnU-Net Revisited: A Call for Rigorous Validation in 3D Medical Image Segmentation,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,-,cluster,ai,HIDE
cite_beyond_selfattention_deformable_large_ke,Beyond Self-Attention: Deformable Large Kernel Attention for Medical Image Segmentation,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,-,cluster,ai,HIDE
cite_dual_crossattention_for_medical_image_se,Dual Cross-Attention for medical image segmentation,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,-,cluster,ai,HIDE
cite_afterunet_axial_fusion_transformer_unet_,AFTer-UNet: Axial Fusion Transformer UNet for Medical Image Segmentation,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,AIFND,cluster,ai,HIDE
cite_cswinunet_transformer_unet_with_crosssha,CSWin-UNet: Transformer UNet with cross-shaped windows for medical image segmentation,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,AIFND,cluster,ai,HIDE
cite_immlmath_xmlnsmmlhttpwwww3org1998mathmat,"I<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si18.svg"" display=""inlin",1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,-,cluster,ai,HIDE
cite_narrowing_the_semantic_gaps_in_unet_with,Narrowing the semantic gaps in U-Net with learnable skip connections: The case of medical ,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,-,cluster,ai,HIDE
cite_swinunetrv2_stronger_swin_transformers_w,SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image ,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,AIFND,cluster,ai,HIDE
cite_swin_transformerbased_gan_for_multimodal,Swin transformer-based GAN for multi-modal medical image translation,1,Deep Learning & Generative Models,12,Adversarial & Medical & Generative,both,AIFND,cluster,both,
cite_lkmunet_large_kernel_vision_mamba_unet_f,LKM-UNet: Large Kernel Vision Mamba UNet for Medical Image Segmentation,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,-,cluster,ai,HIDE
cite_semimambaunet_pixellevel_contrastive_and,Semi-Mamba-UNet: Pixel-level contrastive and cross-supervised visual Mamba-based UNet for ,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,AIFND,cluster,ai,HIDE
cite_highresolution_swin_transformer_for_auto,High-Resolution Swin Transformer for Automatic Medical Image Segmentation,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,AIFND,cluster,ai,HIDE
cite_ct_synthesis_from_mr_in_the_pelvic_area_,CT synthesis from MR in the pelvic area using Residual Transformer Conditional GAN,1,Deep Learning & Generative Models,11,Generative & Adversarial & Lowdose,both,CT+AIFND,kw:CT,both,
cite_automatic_multianatomical_skull_structur,Automatic multi-anatomical skull structure segmentation of cone-beam computed tomography s,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,CT,kw:CT,ct,
cite_slim_unetr_scale_hybrid_transformers_to_,Slim UNETR: Scale Hybrid Transformers to Efficient 3D Medical Image Segmentation Under Lim,1,Deep Learning & Generative Models,40,Segmentation & Unet & Biomedical,ai,AIFND,cluster,ai,HIDE
cite_spatial_redundancy_transformer_for_selfs,Spatial redundancy transformer for self-supervised fluorescence image denoising,1,Deep Learning & Generative Models,52,Denoising & Noise & Denoiser,split,AIFND,embed(0.41),both,
cite_agiqa3k_an_open_database_for_aigenerated,AGIQA-3K: An Open Database for AI-Generated Image Quality Assessment,9,Image Quality Assessment,0,Assessment & Similarity & Structural,ai,-,cluster,ai,HIDE
cite_synthetic_data_augmentation_for_surface_,Synthetic data augmentation for surface defect detection and classification using deep lea,1,Deep Learning & Generative Models,36,Concepts & Architectures & Challenges,ai,-,cluster,ai,HIDE
cite_solving_3d_inverse_problems_using_pretra,Solving 3D Inverse Problems Using Pre-Trained 2D Diffusion Models,1,Deep Learning & Generative Models,53,Diffusion & Denoising & Probabilistic,split,-,embed(0.49),both,
cite_generative_quantum_machine_learning_via_,Generative Quantum Machine Learning via Denoising Diffusion Probabilistic Models,1,Deep Learning & Generative Models,53,Diffusion & Denoising & Probabilistic,split,-,embed(0.29),ai,HIDE
cite_multiplane_denoising_diffusionbased_dime,Multi-plane denoising diffusion-based dimensionality expansion for 2D-to-3D reconstruction,1,Deep Learning & Generative Models,53,Diffusion & Denoising & Probabilistic,split,-,embed(0.40),both,
